Name,X,Y
ctg7180000067761_Component#_1,-1.1032314,-0.8821106
ctg7180000067763_Component#_1,0.14720973,0.26773223
ctg7180000067776_Component#_1,-0.60379916,-1.4569969
ctg7180000067806_Component#_1,0.913104,-0.9288623
ctg7180000067806_Component#_2,0.0633941,-1.6154051
ctg7180000067808_Component#_1,0.7280409,-2.4291787
ctg7180000067868_Component#_2,0.62358445,0.04852618
ctg7180000067872_Component#_1,1.4772699,-0.08792361
ctg7180000067873_Component#_1,-0.592698,-2.591419
ctg7180000067904_Component#_1,0.18537435,0.26115364
ctg7180000067907_Component#_1,1.4250771,0.033613745
ctg7180000067909_Component#_1,2.0569918,-0.43881154
ctg7180000067910_Component#_1,-2.1925104,-0.8004023
ctg7180000067910_Component#_2,1.5011202,-0.4339212
ctg7180000067913_Component#_2,-0.6505022,0.058902696
ctg7180000067913_Component#_3,-0.14608942,1.6419963
ctg7180000067915_Component#_1,-0.38602078,0.31421742
ctg7180000067949_Component#_1,0.9280277,-0.9143275
ctg7180000067954_Component#_1,-0.65845704,0.06885552
ctg7180000067975_Component#_1,1.078921,0.4008285
ctg7180000067979_Component#_1,-0.91512173,-1.2059958
ctg7180000067983_Component#_1,-1.4706354,-1.4217733
ctg7180000067984_Component#_1,-2.1325064,-0.9946672
ctg7180000067989_Component#_1,-0.090324335,0.98586714
ctg7180000068008_Component#_1,2.0457807,-1.0968536
ctg7180000068022_Component#_1,-1.5910316,1.0415732
ctg7180000068022_Component#_2,0.47969958,0.18961988
ctg7180000068032_Component#_1,-0.8778924,-1.3627234
ctg7180000068033_Component#_1,0.41479194,-1.5487537
ctg7180000068036_Component#_1,0.4127735,-1.5505247
ctg7180000068036_Component#_2,-0.37894964,0.32501325
ctg7180000068039_Component#_1,1.4827918,-0.11157217
ctg7180000068077_Component#_1,-0.629055,0.95864743
ctg7180000068081_Component#_1,-0.40794754,-2.1698263
ctg7180000068088_Component#_2,1.3917465,-2.017012
ctg7180000068097_Component#_1,0.48863885,0.92776364
ctg7180000068131_Component#_1,-1.311628,0.24747583
ctg7180000068139_Component#_2,-0.6722547,1.5192312
ctg7180000068139_Component#_3,1.5996797,-0.6201187
ctg7180000068143_Component#_1,-1.1157447,-0.79438066
ctg7180000068181_Component#_1,0.36776546,-1.5810134
ctg7180000068183_Component#_2,0.67086524,-0.007131636
ctg7180000068184_Component#_1,0.86263597,-0.248648
ctg7180000068184_Component#_2,1.0306947,-2.3696113
ctg7180000068190_Component#_1,0.9650757,-0.76007235
ctg7180000068193_Component#_2,0.528601,0.1578899
ctg7180000068195_Component#_1,0.08336662,1.1382859
ctg7180000068245_Component#_1,-1.0659671,-0.4946694
ctg7180000068246_Component#_1,0.9283388,-0.9126178
ctg7180000068250_Component#_2,-1.0790573,-0.59563583
ctg7180000068254_Component#_1,1.9987563,-0.591035
ctg7180000068306_Component#_1,0.29875103,0.2212936
ctg7180000068309_Component#_1,0.5492563,-2.4729743
ctg7180000068312_Component#_1,-0.2323699,0.44815722
ctg7180000068338_Component#_1,0.8752045,0.64237237
ctg7180000068364_Component#_1,-0.8272133,-1.343192
ctg7180000068368_Component#_1,1.5001649,-0.5563236
ctg7180000068368_Component#_2,1.7800674,0.56191486
ctg7180000068400_Component#_1,-0.09999619,0.26702613
ctg7180000068404_Component#_1,-1.0718411,-0.53797066
ctg7180000068482_Component#_1,0.49640316,0.15253358
ctg7180000068483_Component#_1,-1.0732691,-0.53569585
ctg7180000068484_Component#_2,-0.98661405,-1.6409869
ctg7180000068490_Component#_1,0.3775559,-1.5753591
ctg7180000068503_Component#_1,0.8126738,-2.0052369
ctg7180000068511_Component#_1,1.0178351,0.42750835
ctg7180000068550_Component#_1,-0.9854428,1.4015743
ctg7180000068637_Component#_1,-0.088487744,0.26774958
ctg7180000068644_Component#_1,-2.228095,-0.6744852
ctg7180000068653_Component#_1,-0.49030647,-2.0700283
ctg7180000068703_Component#_1,-1.083251,0.64967394
ctg7180000068726_Component#_1,0.8843665,-1.0826486
ctg7180000068756_Component#_2,0.5078564,0.13621232
ctg7180000068760_Component#_1,-0.8755569,-0.12711896
ctg7180000068795_Component#_2,0.51068425,0.13544093
ctg7180000068814_Component#_1,-0.48391643,-2.0735726
ctg7180000068815_Component#_1,-0.51525444,0.22671026
ctg7180000068836_Component#_1,-0.81951374,-1.3857235
ctg7180000068886_Component#_1,-1.5726233,-0.64706105
ctg7180000068903_Component#_1,0.8046604,-2.0037155
ctg7180000068907_Component#_1,1.5700413,-0.8884719
ctg7180000068934_Component#_1,-1.3874412,0.07958631
ctg7180000068981_Component#_1,-0.757246,-1.3861369
ctg7180000068989_Component#_1,2.088411,-0.17624968
ctg7180000068991_Component#_1,-0.658644,0.06875049
ctg7180000069024_Component#_1,1.3615408,-2.148264
ctg7180000069072_Component#_1,-0.9745491,-1.1392556
ctg7180000069083_Component#_1,-0.39612892,-1.6048529
ctg7180000069083_Component#_2,0.94287175,-0.51892316
ctg7180000069099_Component#_1,1.3948321,1.0003041
ctg7180000069102_Component#_1,1.3221955,-2.1314182
ctg7180000069149_Component#_1,-1.0726765,-0.54140234
ctg7180000069179_Component#_1,-1.314455,0.17217617
ctg7180000069189_Component#_1,-0.83859867,0.84923005
ctg7180000069200_Component#_1,-0.07853934,1.0060015
ctg7180000069200_Component#_2,0.15458173,0.2670555
ctg7180000069209_Component#_1,-0.9026608,-1.3383484
ctg7180000069209_Component#_2,-1.035631,-0.40096262
ctg7180000069213_Component#_1,-0.3960937,-1.6048632
ctg7180000069233_Component#_2,0.29303506,0.29239187
ctg7180000069295_Component#_1,0.8751082,-0.26524135
ctg7180000069298_Component#_1,-0.8897626,-1.2327657
ctg7180000069305_Component#_1,-0.5862335,-1.5344553
ctg7180000069312_Component#_1,0.6969701,-2.4334164
ctg7180000069312_Component#_2,0.25707114,-1.6194787
ctg7180000069384_Component#_1,0.8780785,-0.27336478
ctg7180000069426_Component#_1,-2.1833634,0.07987967
ctg7180000069493_Component#_1,-0.051697414,-0.5305301
ctg7180000069538_Component#_1,-1.8752303,-1.2586478
ctg7180000069617_Component#_1,-0.68480724,-2.749
ctg7180000069647_Component#_1,-0.07368848,-0.73192704
ctg7180000069657_Component#_1,-0.062970325,-0.664432
ctg7180000069681_Component#_1,-0.049506687,-0.7373713
ctg7180000069686_Component#_1,-0.0717863,-0.66633624
ctg7180000069692_Component#_1,-0.05957338,-0.6662848
ctg7180000069734_Component#_1,-0.036907382,-0.6312513
ctg7180000069829_Component#_1,-0.0719803,-0.62126076
ctg7180000069834_Component#_1,-0.04847174,-0.63078916
ctg7180000069834_Component#_2,-0.048417293,-0.6312594
ctg7180000069839_Component#_1,-0.037986837,-0.7560674
ctg7180000069839_Component#_2,-0.0343122,-0.6403595
ctg7180000069854_Component#_1,-0.036016744,-0.6660351
ctg7180000069870_Component#_2,-0.037986882,-0.75606763
ctg7180000069908_Component#_1,-0.04554117,-0.7552511
ctg7180000069909_Component#_1,-0.048471563,-0.6307892
ctg7180000069936_Component#_2,-0.05184128,-0.6566498
ctg7180000069976_Component#_1,-0.06366885,-0.62144256
ctg7180000069995_Component#_1,-0.03728333,-0.6284545
ctg7180000069999_Component#_3,-0.058623455,-0.62961173
ctg7180000070020_Component#_1,-0.051146634,-0.6663101
ctg7180000070021_Component#_1,-0.035305414,-0.737011
ctg7180000070024_Component#_2,-0.074114725,-0.75672424
ctg7180000070106_Component#_1,-0.047102097,-0.74554527
ctg7180000070113_Component#_1,-0.0879139,-0.67830664
ctg7180000070198_Component#_1,-0.03109595,-0.6282616
ctg7180000070214_Component#_1,-0.046802986,-0.6376841
ctg7180000070333_Component#_1,-0.0759866,-0.664033
ctg7180000070346_Component#_1,-0.9227276,-3.0563676
ctg7180000070351_Component#_1,-1.4055609,-2.4498909
ctg7180000070365_Component#_1,-0.0683894,-0.6047747
ctg7180000070389_Component#_2,-0.2634062,-2.6052926
ctg7180000070389_Component#_3,-0.051801153,-0.53055465
ctg7180000070390_Component#_1,-0.0973043,-0.61189497
ctg7180000070527_Component#_1,-0.04093961,-0.77490705
ctg7180000070530_Component#_1,-0.035311747,-0.753384
ctg7180000070555_Component#_1,-0.036725275,-0.7680231
ctg7180000070709_Component#_1,-0.06316767,-0.75652415
ctg7180000070727_Component#_1,-0.07441206,-0.6306816
ctg7180000070742_Component#_1,-0.036725238,-0.768023
ctg7180000070744_Component#_1,-0.05101434,-0.7568665
ctg7180000070753_Component#_1,-0.06359679,-0.6387711
ctg7180000070766_Component#_1,-0.037853926,-0.6214951
ctg7180000070916_Component#_1,-0.03806438,-0.6214853
ctg7180000070919_Component#_1,-0.059573337,-0.6662849
ctg7180000070935_Component#_1,-0.05407051,-0.63023007
ctg7180000070966_Component#_1,-0.1284911,-0.7972948
ctg7180000071125_Component#_1,-0.03842594,-0.6214986
ctg7180000071167_Component#_1,-0.07245316,-0.6401248
ctg7180000071194_Component#_1,-1.3711171,-3.7263622
ctg7180000071212_Component#_1,-0.057508208,-0.63086724
ctg7180000071373_Component#_1,-0.049482893,-0.6169058
ctg7180000071378_Component#_1,-0.071035415,-0.6657351
ctg7180000071662_Component#_1,-0.07408827,-0.7554716
ctg7180000071665_Component#_1,-0.07685399,-0.65818334
ctg7180000071669_Component#_1,-0.05015582,-0.64032584
ctg7180000071677_Component#_1,-0.038213365,-0.6660513
ctg7180000071690_Component#_1,-0.07441202,-0.63068146
ctg7180000071703_Component#_1,-0.038563073,-0.74544454
ctg7180000071715_Component#_3,-0.06320977,-0.6308158
ctg7180000071868_Component#_1,-0.037252445,-0.6312337
ctg7180000072035_Component#_1,-0.074380234,-0.635905
ctg7180000072041_Component#_1,-0.07434569,-0.6402712
ctg7180000072286_Component#_1,-0.06363011,-0.6402754
ctg7180000072298_Component#_1,-0.062917694,-0.7724303
ctg7180000072308_Component#_1,-0.07438018,-0.6359049
ctg7180000072338_Component#_1,-0.0797131,-0.62091
ctg7180000072368_Component#_1,-0.05061896,-0.7373514
ctg7180000072371_Component#_1,-0.04633189,-0.6310674
ctg7180000072665_Component#_1,-0.073531665,-0.7380023
ctg7180000072762_Component#_1,-0.07099375,-0.66590416
ctg7180000072883_Component#_1,-0.07434716,-0.64028597
ctg7180000072976_Component#_1,-0.054135107,-0.6306549
ctg7180000072999_Component#_1,-0.06386259,-0.6214269
ctg7180000073073_Component#_1,-0.06289138,-0.64025265
ctg7180000073115_Component#_1,-0.036359075,-0.75605184
ctg7180000073418_Component#_1,-0.071632,-0.6403161
ctg7180000073428_Component#_1,-0.074114636,-0.7567247
ctg7180000073826_Component#_1,-0.045541205,-0.75525093
ctg7180000073862_Component#_1,-0.03794259,-0.6386352
ctg7180000073882_Component#_1,-0.037252497,-0.63123363
ctg7180000073899_Component#_1,-0.038426545,-0.62150276
ctg7180000073919_Component#_1,-0.054135233,-0.6306547
ctg7180000073920_Component#_1,-0.071716994,-0.6391099
ctg7180000074274_Component#_1,-1.9627237,-3.6411917
ctg7180000074875_Component#_1,-0.0385927,-0.74539924
ctg7180000075055_Component#_1,-0.06323349,-0.6308093
ctg7180000075440_Component#_1,-0.063229,-0.63081044
ctg7180000075608_Component#_1,-0.038904976,-0.7235347
ctg7180000075682_Component#_1,-0.07176119,-0.75691193
ctg7180000076124_Component#_1,-0.06290096,-0.7724277
ctg7180000076182_Component#_1,-0.07411483,-0.75672054
ctg7180000077166_Component#_1,-0.050530583,-0.756613
ctg7180000087162_Component#_1,0.24470383,-3.1580207
ctg7180000087162_Component#_2,-0.04046119,-0.6404957
ctg7180000087225_Component#_1,-1.3312342,-3.7480857
ctg7180000087287_Component#_1,-1.1696098,-2.500605
ctg7180000087289_Component#_1,-0.06902923,-0.60458076
ctg7180000087445_Component#_2,-1.3801084,-2.5286117
ctg7180000087445_Component#_4,-0.056407623,-0.5439149
ctg7180000087484_Component#_1,-1.0873504,-2.463578
ctg7180000087484_Component#_2,-1.8637066,-1.666801
ctg7180000087496_Component#_1,-1.8862653,-1.5006455
ctg7180000087496_Component#_2,0.89640063,-0.3468849
ctg7180000087525_Component#_2,-1.0768595,-0.6398093
ctg7180000087571_Component#_1,-1.0758252,-0.5825665
ctg7180000087584_Component#_1,-1.402855,-1.4135052
ctg7180000087617_Component#_1,0.11402624,-2.403427
ctg7180000087632_Component#_1,1.22885,-2.239611
ctg7180000087640_Component#_1,-0.2081104,1.6397798
ctg7180000087644_Component#_1,1.1367409,-1.6599568
ctg7180000087648_Component#_1,1.7875164,0.54520595
ctg7180000087649_Component#_1,-1.1962811,1.3114204
ctg7180000087668_Component#_1,0.9427759,-0.5187188
ctg7180000087671_Component#_1,0.03854965,-1.6378253
ctg7180000087687_Component#_1,0.1168807,-3.8939958
ctg7180000087687_Component#_2,1.3927598,0.12827975
ctg7180000087758_Component#_1,-1.6470168,-0.88556004
ctg7180000087760_Component#_1,-1.0684918,-0.50685877
ctg7180000087763_Component#_1,-0.08848141,0.26775306
ctg7180000087786_Component#_1,0.7614705,-0.06280326
ctg7180000087786_Component#_2,-2.2339046,-0.66330725
ctg7180000087804_Component#_1,1.9955517,-0.7178327
ctg7180000087805_Component#_1,-1.8774177,-1.2595792
ctg7180000087813_Component#_1,-1.5156803,-2.2150812
ctg7180000087814_Component#_1,1.3992667,-1.3575163
ctg7180000087862_Component#_1,1.6493405,-1.7882005
ctg7180000087863_Component#_1,-1.4526576,-1.3999556
ctg7180000087870_Component#_1,-0.87553275,-0.12707311
ctg7180000087871_Component#_1,1.3423753,1.0734508
ctg7180000087874_Component#_1,0.5885372,-1.4569012
ctg7180000087901_Component#_1,1.2925196,0.1679686
ctg7180000087904_Component#_1,-1.0727129,-0.5517788
ctg7180000087953_Component#_1,-0.48286653,0.20927715
ctg7180000087988_Component#_1,1.6096822,-0.63546157
ctg7180000087995_Component#_1,-0.9254214,-0.1788247
ctg7180000088048_Component#_1,0.10424455,-2.4226096
ctg7180000088096_Component#_1,-2.1873088,-0.29849088
ctg7180000088108_Component#_1,0.8650446,-0.25172654
ctg7180000088165_Component#_1,-0.83488137,-0.097429246
ctg7180000088193_Component#_1,0.72181267,1.4561642
ctg7180000088231_Component#_2,0.17961237,0.26275337
ctg7180000088272_Component#_1,-0.47642294,0.22868387
ctg7180000088285_Component#_1,-0.68272585,0.009370612
ctg7180000088381_Component#_1,-0.19755721,-1.714793
ctg7180000088414_Component#_1,-0.42162412,-2.1656404
ctg7180000088423_Component#_2,-0.19744799,-1.7148271
ctg7180000088524_Component#_1,-0.7853157,-0.049900487
ctg7180000088550_Component#_1,-1.3075289,0.40360847
ctg7180000088578_Component#_1,-2.1811852,-0.32640356
ctg7180000088585_Component#_1,-1.0009769,-0.9982944
ctg7180000088741_Component#_1,-1.002609,-0.99090695
ctg7180000088754_Component#_1,-0.13859035,0.9753656
ctg7180000088761_Component#_1,-0.8074301,-1.7156852
ctg7180000088809_Component#_1,1.4666599,0.9253539
ctg7180000088908_Component#_1,-0.6837143,0.0083223
ctg7180000088927_Component#_1,1.1639829,-1.6500291
ctg7180000088928_Component#_1,0.4078024,1.5674015
ctg7180000088986_Component#_1,-1.4806589,-0.15872952
ctg7180000089076_Component#_1,1.2012062,1.1531737
ctg7180000089086_Component#_1,0.73259455,-1.429481
ctg7180000089170_Component#_2,0.75697285,-1.9183407
ctg7180000089241_Component#_1,0.8572294,-2.3960567
ctg7180000089248_Component#_1,-0.8488911,0.8426836
ctg7180000089251_Component#_1,-0.47619757,0.22882679
ctg7180000089277_Component#_1,-1.0314041,-1.6110542
ctg7180000089393_Component#_2,-0.2447017,-1.6937234
ctg7180000089500_Component#_1,-1.5554045,1.1067888
ctg7180000089549_Component#_1,-0.4985918,0.18275563
ctg7180000089606_Component#_1,-1.5765082,-1.4681159
ctg7180000089609_Component#_1,0.1812908,-1.9877245
ctg7180000089673_Component#_1,-0.5107903,0.9968506
ctg7180000089679_Component#_1,0.22310495,-2.3872654
ctg7180000089708_Component#_1,0.9427657,-0.5186013
ctg7180000089792_Component#_1,0.8851904,-1.0838078
ctg7180000089830_Component#_1,-0.15218437,-1.6801555
ctg7180000089892_Component#_1,-1.0011784,-0.99757767
ctg7180000089929_Component#_1,0.72816783,-1.3359225
ctg7180000090069_Component#_1,-3.2909038,-1.9614823
ctg7180000090408_Component#_1,0.7864261,0.76913637
ctg7180000090576_Component#_1,-1.6381931,-0.5161446
ctg7180000090601_Component#_1,-0.1488356,-1.6809821
ctg7180000090610_Component#_1,0.9304048,-0.79751277
ctg7180000090617_Component#_1,0.29300243,0.29240584
ctg7180000090901_Component#_1,-2.0026762,0.4567813
ctg7180000090947_Component#_1,-0.6687078,1.5202234
ctg7180000090954_Component#_1,-1.368285,-1.43003
ctg7180000091292_Component#_1,0.33374155,1.0201373
ctg7180000091513_Component#_1,-0.16137548,1.6418444
ctg7180000091864_Component#_1,1.5091938,-1.1741076
ctg7180000091874_Component#_1,-1.5294734,-0.24007379
ctg7180000091912_Component#_1,-0.09931775,0.2671631
ctg7180000092245_Component#_1,2.0713463,0.054024123
ctg7180000092257_Component#_1,1.5105827,-1.1754887
deg7180000033965_Component#_1,1.9056004,0.14341533
deg7180000034204_Component#_3,0.9808713,1.2689353
deg7180000034427_Component#_2,0.323833,-2.0274608
deg7180000039019_Component#_1,-0.916195,-0.16138819
